id,title,date_earliest,date_latest,thumb_vs,production_country,production_region,production_minting_place
26378,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27809/vs_thumb.jpg,Polen,Schlesien,Breslau (Wrocław)
26387,Magnentius,301,353,http://ww2.smb.museum/mk_edit/images/n27/27818/vs_thumb.jpg,Frankreich,Gallia,Lyon
26388,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27819/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26389,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27820/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26390,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27821/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26391,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27822/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26392,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27823/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26393,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27824/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26394,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27825/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26395,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27826/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg
26396,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27827/vs_thumb.jpg,Polen,Pommern,Stettin (Szczecin)
26397,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27828/vs_thumb.jpg,Polen,Pommern,Stettin (Szczecin)
26398,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27829/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26399,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27830/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26400,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27831/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26401,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27832/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26402,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27833/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26403,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27834/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26404,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27835/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26405,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27836/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26406,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27837/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26407,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27838/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26408,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27839/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26409,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27840/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26410,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27841/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26411,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27842/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26412,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27843/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26413,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27844/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26414,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27845/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26415,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27846/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26416,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27847/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26417,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27848/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26418,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27849/vs_thumb.jpg,Polen,Pommern,Stettin (Szczecin)
26419,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27850/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26420,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27851/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26421,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27852/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26422,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27853/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26423,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27854/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26424,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27855/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26425,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27856/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26426,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27857/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26427,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27858/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26428,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27859/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26429,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27860/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26430,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27861/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26431,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27862/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26432,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27863/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26433,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27864/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26434,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27865/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26435,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27866/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26436,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27867/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26437,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27868/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26438,Gela,-415,-410,http://ww2.smb.museum/mk_edit/images/n27/27869/vs_thumb.jpg,Italien,Sizilien,Gela
26439,Katane,-405,-402,http://ww2.smb.museum/mk_edit/images/n27/27870/vs_thumb.jpg,Italien,Sizilien,Katane
26451,Segesta,-410,-400,http://ww2.smb.museum/mk_edit/images/n27/27882/vs_thumb.jpg,Italien,Sizilien,Segesta
26452,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27883/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26453,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27884/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26454,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27885/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26455,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27886/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26456,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27887/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26457,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27888/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26458,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27889/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26459,Segesta,-410,-400,http://ww2.smb.museum/mk_edit/images/n27/27890/vs_thumb.jpg,Italien,Sizilien,Segesta
26460,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27891/vs_thumb.jpg,Polen,Schlesien,Breslau (Wrocław)
26461,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27892/vs_thumb.jpg,Polen,Schlesien,Breslau (Wrocław)
26462,Segesta,-410,-400,http://ww2.smb.museum/mk_edit/images/n27/27893/vs_thumb.jpg,Italien,Sizilien,Segesta
26463,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27894/vs_thumb.jpg,Polen,Schlesien,Breslau (Wrocław)
26464,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27895/vs_thumb.jpg,Polen,Schlesien,Breslau (Wrocław)
26465,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27896/vs_thumb.jpg,Polen,Schlesien,Breslau (Wrocław)
26466,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27897/vs_thumb.jpg,Polen,Schlesien,Breslau (Wrocław)
26467,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27898/vs_thumb.jpg,Polen,Schlesien,Breslau (Wrocław)
26468,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27899/vs_thumb.jpg,Polen,Schlesien,Breslau (Wrocław)
26469,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27900/vs_thumb.jpg,Polen,Schlesien,Breslau (Wrocław)
26470,Segesta,-410,-400,http://ww2.smb.museum/mk_edit/images/n27/27901/vs_thumb.jpg,Italien,Sizilien,Segesta
26471,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27902/vs_thumb.jpg,Polen,Schlesien,Breslau (Wrocław)
26472,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27903/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26473,Motya,-410,-397,http://ww2.smb.museum/mk_edit/images/n27/27904/vs_thumb.jpg,Italien,Sizilien,Motya
26474,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27905/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26475,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27906/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26476,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27907/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26477,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27908/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26478,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27909/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26479,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27910/vs_thumb.jpg,Deutschland,Nordrhein-Westfalen,Kleve
26481,Selinunt,-515,-470,http://ww2.smb.museum/mk_edit/images/n27/27912/vs_thumb.jpg,Italien,Sizilien,Selinunt
26482,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27913/vs_thumb.jpg,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad)
26483,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27914/vs_thumb.jpg,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad)
26484,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27915/vs_thumb.jpg,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad)
26485,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27916/vs_thumb.jpg,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad)
26486,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27917/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg
26487,Selinunt,-435,-415,http://ww2.smb.museum/mk_edit/images/n27/27918/vs_thumb.jpg,Italien,Sizilien,Selinunt
26488,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27919/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg
26489,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27920/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg
26490,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27921/vs_thumb.jpg,Deutschland,Sachsen-Anhalt,Magdeburg
26491,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27922/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26492,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27923/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26493,Selinunt,-435,-415,http://ww2.smb.museum/mk_edit/images/n27/27924/vs_thumb.jpg,Italien,Sizilien,Selinunt
26494,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27925/vs_thumb.jpg,Polen,Schlesien,Breslau (Wrocław)
26495,Selinunt,-435,-415,http://ww2.smb.museum/mk_edit/images/n27/27926/vs_thumb.jpg,Italien,Sizilien,Selinunt
26496,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n27/27927/vs_thumb.jpg,Polen,Schlesien,Breslau (Wrocław)
26497,Röm. Republik: Mn. Cordius Rufus,-46,-46,http://ww2.smb.museum/mk_edit/images/n27/27928/vs_thumb.jpg,Italien,Italia,Rom
26498,Röm. Republik: Mn. Cordius Rufus,-46,-46,http://ww2.smb.museum/mk_edit/images/n27/27929/vs_thumb.jpg,Italien,Italia,Rom
26499,Röm. Republik: Mn. Cordius Rufus,-46,-46,http://ww2.smb.museum/mk_edit/images/n27/27930/vs_thumb.jpg,Italien,Italia,Rom
26500,Röm. Republik: C. Considius Paetus,-46,-46,http://ww2.smb.museum/mk_edit/images/n27/27931/vs_thumb.jpg,Italien,Italia,Rom
26501,Röm. Republik: C. Considius Paetus,-46,-46,http://ww2.smb.museum/mk_edit/images/n27/27932/vs_thumb.jpg,Italien,Italia,Rom
26502,Röm. Republik: C. Considius Paetus,-46,-46,http://ww2.smb.museum/mk_edit/images/n27/27933/vs_thumb.jpg,Italien,Italia,Rom
26503,Röm. Republik: C. Considius Paetus,-46,-46,http://ww2.smb.museum/mk_edit/images/n27/27934/vs_thumb.jpg,Italien,Italia,Rom
26506,Akragas,-430,-420,http://ww2.smb.museum/mk_edit/images/n27/27937/vs_thumb.jpg,Italien,Sizilien,Akragas
26507,Syrakus,-420,-416,http://ww2.smb.museum/mk_edit/images/n27/27938/vs_thumb.jpg,Italien,Sizilien,Syrakus
26509,Syrakus,-410,-400,http://ww2.smb.museum/mk_edit/images/n27/27940/vs_thumb.jpg,Italien,Sizilien,Syrakus
26510,Syrakus,-410,-400,http://ww2.smb.museum/mk_edit/images/n27/27941/vs_thumb.jpg,Italien,Sizilien,Syrakus
26511,Syrakus,-404,-404,http://ww2.smb.museum/mk_edit/images/n27/27942/vs_thumb.jpg,Italien,Sizilien,Syrakus
26512,Syrakus,-402,-380,http://ww2.smb.museum/mk_edit/images/n27/27943/vs_thumb.jpg,Italien,Sizilien,Syrakus
26513,Syrakus,-402,-380,http://ww2.smb.museum/mk_edit/images/n27/27944/vs_thumb.jpg,Italien,Sizilien,Syrakus
26514,Lipara,-400,-380,http://ww2.smb.museum/mk_edit/images/n27/27945/vs_thumb.jpg,Italien,Sizilien,Lipara
26515,Lipara,-400,-380,http://ww2.smb.museum/mk_edit/images/n27/27946/vs_thumb.jpg,Italien,Sizilien,Lipara
26516,Lipara,-420,-400,http://ww2.smb.museum/mk_edit/images/n27/27947/vs_thumb.jpg,Italien,Sizilien,Lipara
26517,Lipara,-420,-400,http://ww2.smb.museum/mk_edit/images/n27/27948/vs_thumb.jpg,Italien,Sizilien,Lipara
26518,Leontinoi,-405,-402,http://ww2.smb.museum/mk_edit/images/n27/27949/vs_thumb.jpg,Italien,Sizilien,Leontinoi
26519,Mamar?,-410,-400,http://ww2.smb.museum/mk_edit/images/n27/27950/vs_thumb.jpg,Italien,Sizilien,
26520,Himera,-415,-405,http://ww2.smb.museum/mk_edit/images/n27/27951/vs_thumb.jpg,Italien,Sizilien,Himera
26521,Akragas,-430,-420,http://ww2.smb.museum/mk_edit/images/n27/27952/vs_thumb.jpg,Italien,Sizilien,Akragas
26522,Akragas,-440,-435,http://ww2.smb.museum/mk_edit/images/n27/27953/vs_thumb.jpg,Italien,Sizilien,Akragas
26523,Akragas,-510,-482,http://ww2.smb.museum/mk_edit/images/n27/27954/vs_thumb.jpg,Italien,Sizilien,Akragas
26524,Delphi,-515,-493,http://ww2.smb.museum/mk_edit/images/n27/27955/vs_thumb.jpg,Griechenland,Phokis,Delphi
26525,Delphi,-450,-421,http://ww2.smb.museum/mk_edit/images/n27/27956/vs_thumb.jpg,Griechenland,Phokis,Delphi
26526,Akragas,-510,-482,http://ww2.smb.museum/mk_edit/images/n27/27957/vs_thumb.jpg,Italien,Sizilien,Akragas
26527,Delphi,-450,-421,http://ww2.smb.museum/mk_edit/images/n27/27958/vs_thumb.jpg,Griechenland,Phokis,Delphi
26528,Delphi: Amphiktyonen,-336,-334,http://ww2.smb.museum/mk_edit/images/n27/27959/vs_thumb.jpg,Griechenland,Phokis,Delphi
26529,Delphi: Amphiktyonen,-336,-334,http://ww2.smb.museum/mk_edit/images/n27/27960/vs_thumb.jpg,Griechenland,Phokis,Delphi
26530,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27961/vs_thumb.jpg,Italien,Italia,Rom
26531,Istros,-450,-440,http://ww2.smb.museum/mk_edit/images/n27/27962/vs_thumb.jpg,Rumänien,Moesien,Istros
26532,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27963/vs_thumb.jpg,Italien,Italia,Rom
26533,Istros,-450,-440,http://ww2.smb.museum/mk_edit/images/n27/27964/vs_thumb.jpg,Rumänien,Moesien,Istros
26535,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27966/vs_thumb.jpg,Italien,Italia,Rom
26536,Olbia,-425,-400,http://ww2.smb.museum/mk_edit/images/n27/27967/vs_thumb.jpg,Ukraine,Sarmatien,Olbia
26537,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27968/vs_thumb.jpg,Italien,Italia,Rom
26538,Olbia,-425,-400,http://ww2.smb.museum/mk_edit/images/n27/27969/vs_thumb.jpg,Ukraine,Sarmatien,Olbia
26539,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27970/vs_thumb.jpg,Italien,Italia,Rom
26541,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27972/vs_thumb.jpg,Italien,Italia,Rom
26543,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27974/vs_thumb.jpg,Italien,Italia,Rom
26547,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27978/vs_thumb.jpg,Italien,Italia,Rom
26548,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27979/vs_thumb.jpg,Italien,Italia,Rom
26549,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27980/vs_thumb.jpg,Italien,Italia,Rom
26550,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27981/vs_thumb.jpg,Italien,Italia,Rom
26551,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27982/vs_thumb.jpg,Frankreich,Gallia,Lyon
26553,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27984/vs_thumb.jpg,Frankreich,Gallia,Lyon
26554,Makedonien: Archelaos,-413,-399,http://ww2.smb.museum/mk_edit/images/n27/27985/vs_thumb.jpg,Griechenland,Makedonien,Pella
26555,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27986/vs_thumb.jpg,Frankreich,Gallia,Lyon
26556,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27987/vs_thumb.jpg,Frankreich,Gallia,Lyon
26557,Makedonien: Archelaos,-413,-399,http://ww2.smb.museum/mk_edit/images/n27/27988/vs_thumb.jpg,Griechenland,Makedonien,Pella
26558,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27989/vs_thumb.jpg,Frankreich,Gallia,Lyon
26559,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n27/27990/vs_thumb.jpg,Frankreich,Gallia,Lyon
26567,Athen,-410,-400,http://ww2.smb.museum/mk_edit/images/n27/27998/vs_thumb.jpg,Griechenland,Attika,Athen
26573,Athen,-410,-400,http://ww2.smb.museum/mk_edit/images/n28/28004/vs_thumb.jpg,Griechenland,Attika,Athen
26576,Athen,-407,-406,http://ww2.smb.museum/mk_edit/images/n28/28007/vs_thumb.jpg,Griechenland,Attika,Athen
26577,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n28/28008/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26578,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n28/28009/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26579,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n28/28010/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26580,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n28/28011/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26581,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n28/28012/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26582,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n28/28013/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26583,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n28/28014/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26584,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n28/28015/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26585,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n28/28016/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26586,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n28/28017/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26587,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n28/28018/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26588,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n28/28019/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26589,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n28/28020/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26590,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n28/28021/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
26591,Preußen: Friedrich II.,1712,1786,http://ww2.smb.museum/mk_edit/images/n28/28022/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
